id,category,sub-category,district,circle,village,latitude,longitude,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,Does this electricity pole also have telephone lines ?,What is the electricity pole made of ?,What is the frequency of maintenance or safety audit ?,Are the wires insulated ?
1970,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.9635,N/A,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1971,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.963490000000004,N/A,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1972,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96344,N/A,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1973,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96334,N/A,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1974,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96237,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1975,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96266,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1976,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.962,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1977,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96265,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1978,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96255,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1979,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96245,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1980,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96243,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1981,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96436,N/A,kacha road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1982,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.96503,N/A,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1983,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.967740000000006,N/A,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
1989,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90077,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
1990,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Camp,27.9007,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
1991,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90056,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
1992,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.899990000000006,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
1993,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.899140000000006,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
1994,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87763,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
1995,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87753,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
1996,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.89848,N/A,pakka road,4g reliable,vodafone#idea#jio#airtel,no,steel,yearly,yes
1997,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87759,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
1998,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.89849,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2001,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8777,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2002,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.898770000000006,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2003,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87808,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2009,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87785,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2010,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.877990000000004,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2011,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.878,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2012,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87827,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2013,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87848,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2014,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87883,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2017,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87953,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2018,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87973,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2020,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.879890000000003,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2021,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.898640000000004,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2022,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87977,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2026,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8751,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2028,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8792,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2032,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87906,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2033,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.901840000000004,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2034,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87869,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2035,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87847,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2036,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.878290000000003,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2037,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87943,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2041,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87948,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2042,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88363,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2044,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88373,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2045,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88382,N/A,pakka road,4g reliable,vodafone#jio#bsnl#airtel,no,steel,monthly,yes
2047,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88417,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2048,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88477,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2052,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88485,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2054,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88551,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2056,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8858,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2067,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88546,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2069,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8849,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2075,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hong,27.52579,N/A,kacha road,nil,N/A,no,steel,others,no
2089,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90406,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2092,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.9046,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2093,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90479,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2096,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90556,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2105,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90251,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2106,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90294,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2107,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.9049,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2108,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.9051,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2117,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90793,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2121,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90839,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2126,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90897,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2127,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90922,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2128,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90692,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2129,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90696,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2131,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.36895,N/A,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,others,no
2132,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.36783,N/A,pakka road,4g unreliable,vodafone#bsnl#airtel,no,steel,others,no
2133,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.36855,N/A,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,others,no
2134,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.3681,N/A,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,others,no
2136,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.37063,N/A,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
2137,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.37044,N/A,pakka road,4g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
2138,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.369740000000004,N/A,footway,4g unreliable,vodafone#airtel#bsnl,no,steel,irregular,no
2139,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.3705,N/A,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
2140,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.873890000000006,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2141,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87732,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2142,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8771,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2143,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87638,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2145,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87553,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2146,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87527,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2147,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.875590000000006,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2148,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87579,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2149,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.876140000000003,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2150,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87621,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2151,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87654,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2152,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87683,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2153,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.877,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2156,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87691,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2158,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8769,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2160,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87636,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2161,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87665,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2163,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88132,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2165,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87579,N/A,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2168,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87654,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2169,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87671,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2171,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87893,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2183,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88155,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2192,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88292,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2193,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88306,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2195,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88151,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2196,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88401,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2197,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88407,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2199,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.883090000000006,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2202,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88251,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2203,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88239,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2205,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88308,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2206,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87706,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2209,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88305,N/A,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2211,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.881190000000004,95.31742,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2212,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88117,95.31732,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2213,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88067,95.31751,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2216,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87942,95.31783,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2219,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.87993,95.31777,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2228,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88355,95.31594,kacha road,4g reliable,vodafone#jio#airtel#bsnl,no,steel,monthly,yes
2239,Energy & ICT,Electricity Pole,East Siang,Mebo,Mottum,28.08188,95.44211,pakka road,4g reliable,jio#bsnl#airtel,no,steel,monthly,yes
2240,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.37045,92.5349,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
2241,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.37043,92.5349,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
2242,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.37051,92.5349,footway,4g unreliable,vodafone#bsnl#airtel,no,steel,irregular,no
2243,Energy & ICT,Electricity Pole,West Kameng,Nafra,Lower Dzong,27.36783,92.53742,pakka road,4g unreliable,vodafone#bsnl#airtel,no,steel,others,no
2249,Energy & ICT,Electricity Pole,Tirap,Khonsa,Lapnan,26.98961,95.48499,kacha road,3g unreliable,airtel#bsnl,no,steel,others,yes
2251,Energy & ICT,Electricity Pole,Tirap,Khonsa,Lapnan,26.98902,95.48605,pakka road,3g unreliable,airtel#bsnl,no,steel,others,yes
2252,Energy & ICT,Electricity Pole,Tirap,Khonsa,Lapnan,26.98922,95.48492,pakka road,3g unreliable,bsnl#jio#airtel,no,steel,others,yes
2260,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95698,95.31325,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2261,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95748,95.31336,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2262,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95731,95.31346,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2263,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.955990000000003,95.31348,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2264,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95808,95.31335,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2267,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90361,95.30139,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2268,Energy & ICT,Electricity Pole,East Siang,Oyan,Sille Village,27.90362,95.30098,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
2270,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.957790000000006,95.31341,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2271,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88636,95.31695,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2272,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88649,95.31807,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2273,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.88592,95.31773,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2274,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8859,95.31602,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2276,Energy & ICT,Electricity Pole,East Siang,Oyan,Oyan Village,27.8865,95.31633,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,monthly,yes
2289,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95873,95.31307,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2290,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95922,95.3129,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
2294,Energy & ICT,Electricity Pole,East Siang,Oyan,Rani,27.95988,95.31287,pakka road,4g reliable,jio#airtel#others,no,steel,monthly,yes
